AK1,-5047.11,7948.594,VDD075NNE_00000
AK14,-5047.11,7552.99,VDD075NNE_00001
AK23,-5047.11,7355.188,VDD075NNE_00002
AN1,-4849.308,7948.594,VDD075NNE_00003
AN14,-4849.308,7552.99,VDD075NNE_00005
AN23,-4849.308,7355.188,VDD075NNE_00006
AN7,-4849.308,7750.792,VDD075NNE_00004
AU105,-4704.736,5650.894,VDD075NNE_00019
AU114,-4704.736,5467.078,VDD075NNE_00020
AU122,-4704.736,5283.262,VDD075NNE_00021
AU131,-4704.736,5099.446,VDD075NNE_00022
AU140,-4704.736,4915.63,VDD075NNE_00023
AU149,-4704.736,4731.814,VDD075NNE_00024
AU158,-4704.736,4547.998,VDD075NNE_00025
AU16,-4704.736,7489.054,VDD075NNE_00009
AU167,-4704.736,4364.182,VDD075NNE_00026
AU176,-4704.736,4180.366,VDD075NNE_00027
AU184,-4704.736,3996.55,VDD075NNE_00028
AU192,-4704.736,3812.734,VDD075NNE_00029
AU2,-4704.736,7856.686,VDD075NNE_00007
AU200,-4704.736,3628.918,VDD075NNE_00030
AU209,-4704.736,3445.102,VDD075NNE_00031
AU218,-4704.736,3261.286,VDD075NNE_00032
AU227,-4704.736,3077.47,VDD075NNE_00033
AU236,-4704.736,2893.654,VDD075NNE_00034
AU244,-4704.736,2709.838,VDD075NNE_00035
AU25,-4704.736,7305.238,VDD075NNE_00010
AU253,-4704.736,2526.022,VDD075NNE_00036
AU262,-4704.736,2342.206,VDD075NNE_00037
AU271,-4704.736,2158.39,VDD075NNE_00038
AU280,-4704.736,1974.574,VDD075NNE_00039
AU289,-4704.736,1790.758,VDD075NNE_00040
AU297,-4704.736,1606.942,VDD075NNE_00041
AU306,-4704.736,1423.126,VDD075NNE_00042
AU314,-4704.736,1239.31,VDD075NNE_00043
AU324,-4704.736,1055.494,VDD075NNE_00044
AU332,-4704.736,871.678,VDD075NNE_00045
AU34,-4704.736,7121.422,VDD075NNE_00011
AU342,-4704.736,687.862,VDD075NNE_00046
AU350,-4704.736,504.046,VDD075NNE_00047
AU360,-4704.736,320.23,VDD075NNE_00048
AU367,-4704.736,136.414,VDD075NNE_00049
AU374,-4704.736,-47.402,VDD075NNE_00050
AU381,-4704.736,-231.218,VDD075NNE_00051
AU389,-4704.736,-415.034,VDD075NNE_00052
AU396,-4704.736,-598.85,VDD075NNE_00053
AU404,-4704.736,-782.666,VDD075NNE_00054
AU411,-4704.736,-966.482,VDD075NNE_00055
AU418,-4704.736,-1150.298,VDD075NNE_00056
AU425,-4704.736,-1334.114,VDD075NNE_00057
AU43,-4704.736,6937.606,VDD075NNE_00012
AU433,-4704.736,-1517.93,VDD075NNE_00058
AU440,-4704.736,-1701.746,VDD075NNE_00059
AU448,-4704.736,-1885.562,VDD075NNE_00060
AU455,-4704.736,-2069.378,VDD075NNE_00061
AU52,-4704.736,6753.79,VDD075NNE_00013
AU60,-4704.736,6569.974,VDD075NNE_00014
AU69,-4704.736,6386.158,VDD075NNE_00015
AU78,-4704.736,6202.342,VDD075NNE_00016
AU87,-4704.736,6018.526,VDD075NNE_00017
AU9,-4704.736,7672.87,VDD075NNE_00008
AU96,-4704.736,5834.71,VDD075NNE_00018
BC105,-4520.92,5650.894,VDD075NNE_00074
BC114,-4520.92,5467.078,VDD075NNE_00075
BC122,-4520.92,5283.262,VDD075NNE_00076
BC131,-4520.92,5099.446,VDD075NNE_00077
BC140,-4520.92,4915.63,VDD075NNE_00078
BC149,-4520.92,4731.814,VDD075NNE_00079
BC158,-4520.92,4547.998,VDD075NNE_00080
BC16,-4520.92,7489.054,VDD075NNE_00064
BC167,-4520.92,4364.182,VDD075NNE_00081
BC176,-4520.92,4180.366,VDD075NNE_00082
BC184,-4520.92,3996.55,VDD075NNE_00083
BC192,-4520.92,3812.734,VDD075NNE_00084
BC2,-4520.92,7856.686,VDD075NNE_00062
BC200,-4520.92,3628.918,VDD075NNE_00085
BC209,-4520.92,3445.102,VDD075NNE_00086
BC218,-4520.92,3261.286,VDD075NNE_00087
BC227,-4520.92,3077.47,VDD075NNE_00088
BC236,-4520.92,2893.654,VDD075NNE_00089
BC244,-4520.92,2709.838,VDD075NNE_00090
BC25,-4520.92,7305.238,VDD075NNE_00065
BC253,-4520.92,2526.022,VDD075NNE_00091
BC262,-4520.92,2342.206,VDD075NNE_00092
BC271,-4520.92,2158.39,VDD075NNE_00093
BC280,-4520.92,1974.574,VDD075NNE_00094
BC289,-4520.92,1790.758,VDD075NNE_00095
BC297,-4520.92,1606.942,VDD075NNE_00096
BC306,-4520.92,1423.126,VDD075NNE_00097
BC314,-4520.92,1239.31,VDD075NNE_00098
BC324,-4520.92,1055.494,VDD075NNE_00099
BC332,-4520.92,871.678,VDD075NNE_00100
BC34,-4520.92,7121.422,VDD075NNE_00066
BC342,-4520.92,687.862,VDD075NNE_00101
BC350,-4520.92,504.046,VDD075NNE_00102
BC360,-4520.92,320.23,VDD075NNE_00103
BC367,-4520.92,136.414,VDD075NNE_00104
BC374,-4520.92,-47.402,VDD075NNE_00105
BC381,-4520.92,-231.218,VDD075NNE_00106
BC389,-4520.92,-415.034,VDD075NNE_00107
BC396,-4520.92,-598.85,VDD075NNE_00108
BC404,-4520.92,-782.666,VDD075NNE_00109
BC411,-4520.92,-966.482,VDD075NNE_00110
BC418,-4520.92,-1150.298,VDD075NNE_00111
BC425,-4520.92,-1334.114,VDD075NNE_00112
BC43,-4520.92,6937.606,VDD075NNE_00067
BC433,-4520.92,-1517.93,VDD075NNE_00113
BC440,-4520.92,-1701.746,VDD075NNE_00114
BC448,-4520.92,-1885.562,VDD075NNE_00115
BC455,-4520.92,-2069.378,VDD075NNE_00116
BC52,-4520.92,6753.79,VDD075NNE_00068
BC60,-4520.92,6569.974,VDD075NNE_00069
BC69,-4520.92,6386.158,VDD075NNE_00070
BC78,-4520.92,6202.342,VDD075NNE_00071
BC87,-4520.92,6018.526,VDD075NNE_00072
BC9,-4520.92,7672.87,VDD075NNE_00063
BC96,-4520.92,5834.71,VDD075NNE_00073
BH105,-4337.104,5650.894,VDD075NNE_00129
BH114,-4337.104,5467.078,VDD075NNE_00130
BH122,-4337.104,5283.262,VDD075NNE_00131
BH131,-4337.104,5099.446,VDD075NNE_00132
BH140,-4337.104,4915.63,VDD075NNE_00133
BH149,-4337.104,4731.814,VDD075NNE_00134
BH158,-4337.104,4547.998,VDD075NNE_00135
BH16,-4337.104,7489.054,VDD075NNE_00119
BH167,-4337.104,4364.182,VDD075NNE_00136
BH176,-4337.104,4180.366,VDD075NNE_00137
BH184,-4337.104,3996.55,VDD075NNE_00138
BH192,-4337.104,3812.734,VDD075NNE_00139
BH2,-4337.104,7856.686,VDD075NNE_00117
BH200,-4337.104,3628.918,VDD075NNE_00140
BH209,-4337.104,3445.102,VDD075NNE_00141
BH218,-4337.104,3261.286,VDD075NNE_00142
BH227,-4337.104,3077.47,VDD075NNE_00143
BH236,-4337.104,2893.654,VDD075NNE_00144
BH244,-4337.104,2709.838,VDD075NNE_00145
BH25,-4337.104,7305.238,VDD075NNE_00120
BH253,-4337.104,2526.022,VDD075NNE_00146
BH262,-4337.104,2342.206,VDD075NNE_00147
BH271,-4337.104,2158.39,VDD075NNE_00148
BH280,-4337.104,1974.574,VDD075NNE_00149
BH289,-4337.104,1790.758,VDD075NNE_00150
BH297,-4337.104,1606.942,VDD075NNE_00151
BH306,-4337.104,1423.126,VDD075NNE_00152
BH314,-4337.104,1239.31,VDD075NNE_00153
BH324,-4337.104,1055.494,VDD075NNE_00154
BH332,-4337.104,871.678,VDD075NNE_00155
BH34,-4337.104,7121.422,VDD075NNE_00121
BH342,-4337.104,687.862,VDD075NNE_00156
BH350,-4337.104,504.046,VDD075NNE_00157
BH360,-4337.104,320.23,VDD075NNE_00158
BH367,-4337.104,136.414,VDD075NNE_00159
BH374,-4337.104,-47.402,VDD075NNE_00160
BH381,-4337.104,-231.218,VDD075NNE_00161
BH389,-4337.104,-415.034,VDD075NNE_00162
BH396,-4337.104,-598.85,VDD075NNE_00163
BH404,-4337.104,-782.666,VDD075NNE_00164
BH411,-4337.104,-966.482,VDD075NNE_00165
BH418,-4337.104,-1150.298,VDD075NNE_00166
BH425,-4337.104,-1334.114,VDD075NNE_00167
BH43,-4337.104,6937.606,VDD075NNE_00122
BH433,-4337.104,-1517.93,VDD075NNE_00168
BH440,-4337.104,-1701.746,VDD075NNE_00169
BH448,-4337.104,-1885.562,VDD075NNE_00170
BH455,-4337.104,-2069.378,VDD075NNE_00171
BH52,-4337.104,6753.79,VDD075NNE_00123
BH60,-4337.104,6569.974,VDD075NNE_00124
BH69,-4337.104,6386.158,VDD075NNE_00125
BH78,-4337.104,6202.342,VDD075NNE_00126
BH87,-4337.104,6018.526,VDD075NNE_00127
BH9,-4337.104,7672.87,VDD075NNE_00118
BH96,-4337.104,5834.71,VDD075NNE_00128
BP105,-4153.288,5650.894,VDD075NNE_00184
BP114,-4153.288,5467.078,VDD075NNE_00185
BP122,-4153.288,5283.262,VDD075NNE_00186
BP131,-4153.288,5099.446,VDD075NNE_00187
BP140,-4153.288,4915.63,VDD075NNE_00188
BP149,-4153.288,4731.814,VDD075NNE_00189
BP158,-4153.288,4547.998,VDD075NNE_00190
BP16,-4153.288,7489.054,VDD075NNE_00174
BP167,-4153.288,4364.182,VDD075NNE_00191
BP176,-4153.288,4180.366,VDD075NNE_00192
BP184,-4153.288,3996.55,VDD075NNE_00193
BP192,-4153.288,3812.734,VDD075NNE_00194
BP2,-4153.288,7856.686,VDD075NNE_00172
BP200,-4153.288,3628.918,VDD075NNE_00195
BP209,-4153.288,3445.102,VDD075NNE_00196
BP218,-4153.288,3261.286,VDD075NNE_00197
BP227,-4153.288,3077.47,VDD075NNE_00198
BP236,-4153.288,2893.654,VDD075NNE_00199
BP244,-4153.288,2709.838,VDD075NNE_00200
BP25,-4153.288,7305.238,VDD075NNE_00175
BP253,-4153.288,2526.022,VDD075NNE_00201
BP262,-4153.288,2342.206,VDD075NNE_00202
BP271,-4153.288,2158.39,VDD075NNE_00203
BP280,-4153.288,1974.574,VDD075NNE_00204
BP289,-4153.288,1790.758,VDD075NNE_00205
BP297,-4153.288,1606.942,VDD075NNE_00206
BP306,-4153.288,1423.126,VDD075NNE_00207
BP314,-4153.288,1239.31,VDD075NNE_00208
BP324,-4153.288,1055.494,VDD075NNE_00209
BP332,-4153.288,871.678,VDD075NNE_00210
BP34,-4153.288,7121.422,VDD075NNE_00176
BP342,-4153.288,687.862,VDD075NNE_00211
BP350,-4153.288,504.046,VDD075NNE_00212
BP360,-4153.288,320.23,VDD075NNE_00213
BP367,-4153.288,136.414,VDD075NNE_00214
BP374,-4153.288,-47.402,VDD075NNE_00215
BP381,-4153.288,-231.218,VDD075NNE_00216
BP389,-4153.288,-415.034,VDD075NNE_00217
BP396,-4153.288,-598.85,VDD075NNE_00218
BP404,-4153.288,-782.666,VDD075NNE_00219
BP411,-4153.288,-966.482,VDD075NNE_00220
BP418,-4153.288,-1150.298,VDD075NNE_00221
BP425,-4153.288,-1334.114,VDD075NNE_00222
BP43,-4153.288,6937.606,VDD075NNE_00177
BP433,-4153.288,-1517.93,VDD075NNE_00223
BP440,-4153.288,-1701.746,VDD075NNE_00224
BP448,-4153.288,-1885.562,VDD075NNE_00225
BP455,-4153.288,-2069.378,VDD075NNE_00226
BP52,-4153.288,6753.79,VDD075NNE_00178
BP60,-4153.288,6569.974,VDD075NNE_00179
BP69,-4153.288,6386.158,VDD075NNE_00180
BP78,-4153.288,6202.342,VDD075NNE_00181
BP87,-4153.288,6018.526,VDD075NNE_00182
BP9,-4153.288,7672.87,VDD075NNE_00173
BP96,-4153.288,5834.71,VDD075NNE_00183
BW105,-3969.472,5650.894,VDD075NNE_00239
BW114,-3969.472,5467.078,VDD075NNE_00240
BW122,-3969.472,5283.262,VDD075NNE_00241
BW131,-3969.472,5099.446,VDD075NNE_00242
BW140,-3969.472,4915.63,VDD075NNE_00243
BW149,-3969.472,4731.814,VDD075NNE_00244
BW158,-3969.472,4547.998,VDD075NNE_00245
BW16,-3969.472,7489.054,VDD075NNE_00229
BW167,-3969.472,4364.182,VDD075NNE_00246
BW176,-3969.472,4180.366,VDD075NNE_00247
BW184,-3969.472,3996.55,VDD075NNE_00248
BW192,-3969.472,3812.734,VDD075NNE_00249
BW2,-3969.472,7856.686,VDD075NNE_00227
BW200,-3969.472,3628.918,VDD075NNE_00250
BW209,-3969.472,3445.102,VDD075NNE_00251
BW218,-3969.472,3261.286,VDD075NNE_00252
BW227,-3969.472,3077.47,VDD075NNE_00253
BW236,-3969.472,2893.654,VDD075NNE_00254
BW244,-3969.472,2709.838,VDD075NNE_00255
BW25,-3969.472,7305.238,VDD075NNE_00230
BW253,-3969.472,2526.022,VDD075NNE_00256
BW262,-3969.472,2342.206,VDD075NNE_00257
BW271,-3969.472,2158.39,VDD075NNE_00258
BW280,-3969.472,1974.574,VDD075NNE_00259
BW289,-3969.472,1790.758,VDD075NNE_00260
BW297,-3969.472,1606.942,VDD075NNE_00261
BW306,-3969.472,1423.126,VDD075NNE_00262
BW314,-3969.472,1239.31,VDD075NNE_00263
BW324,-3969.472,1055.494,VDD075NNE_00264
BW332,-3969.472,871.678,VDD075NNE_00265
BW34,-3969.472,7121.422,VDD075NNE_00231
BW342,-3969.472,687.862,VDD075NNE_00266
BW350,-3969.472,504.046,VDD075NNE_00267
BW360,-3969.472,320.23,VDD075NNE_00268
BW367,-3969.472,136.414,VDD075NNE_00269
BW374,-3969.472,-47.402,VDD075NNE_00270
BW381,-3969.472,-231.218,VDD075NNE_00271
BW389,-3969.472,-415.034,VDD075NNE_00272
BW396,-3969.472,-598.85,VDD075NNE_00273
BW404,-3969.472,-782.666,VDD075NNE_00274
BW411,-3969.472,-966.482,VDD075NNE_00275
BW418,-3969.472,-1150.298,VDD075NNE_00276
BW425,-3969.472,-1334.114,VDD075NNE_00277
BW43,-3969.472,6937.606,VDD075NNE_00232
BW433,-3969.472,-1517.93,VDD075NNE_00278
BW440,-3969.472,-1701.746,VDD075NNE_00279
BW448,-3969.472,-1885.562,VDD075NNE_00280
BW455,-3969.472,-2069.378,VDD075NNE_00281
BW52,-3969.472,6753.79,VDD075NNE_00233
BW60,-3969.472,6569.974,VDD075NNE_00234
BW69,-3969.472,6386.158,VDD075NNE_00235
BW78,-3969.472,6202.342,VDD075NNE_00236
BW87,-3969.472,6018.526,VDD075NNE_00237
BW9,-3969.472,7672.87,VDD075NNE_00228
BW96,-3969.472,5834.71,VDD075NNE_00238
CD105,-3785.656,5650.894,VDD075NNE_00294
CD114,-3785.656,5467.078,VDD075NNE_00295
CD122,-3785.656,5283.262,VDD075NNE_00296
CD131,-3785.656,5099.446,VDD075NNE_00297
CD140,-3785.656,4915.63,VDD075NNE_00298
CD149,-3785.656,4731.814,VDD075NNE_00299
CD158,-3785.656,4547.998,VDD075NNE_00300
CD16,-3785.656,7489.054,VDD075NNE_00284
CD167,-3785.656,4364.182,VDD075NNE_00301
CD176,-3785.656,4180.366,VDD075NNE_00302
CD184,-3785.656,3996.55,VDD075NNE_00303
CD192,-3785.656,3812.734,VDD075NNE_00304
CD2,-3785.656,7856.686,VDD075NNE_00282
CD200,-3785.656,3628.918,VDD075NNE_00305
CD209,-3785.656,3445.102,VDD075NNE_00306
CD218,-3785.656,3261.286,VDD075NNE_00307
CD227,-3785.656,3077.47,VDD075NNE_00308
CD236,-3785.656,2893.654,VDD075NNE_00309
CD244,-3785.656,2709.838,VDD075NNE_00310
CD25,-3785.656,7305.238,VDD075NNE_00285
CD253,-3785.656,2526.022,VDD075NNE_00311
CD262,-3785.656,2342.206,VDD075NNE_00312
CD271,-3785.656,2158.39,VDD075NNE_00313
CD280,-3785.656,1974.574,VDD075NNE_00314
CD289,-3785.656,1790.758,VDD075NNE_00315
CD297,-3785.656,1606.942,VDD075NNE_00316
CD306,-3785.656,1423.126,VDD075NNE_00317
CD314,-3785.656,1239.31,VDD075NNE_00318
CD324,-3785.656,1055.494,VDD075NNE_00319
CD332,-3785.656,871.678,VDD075NNE_00320
CD34,-3785.656,7121.422,VDD075NNE_00286
CD342,-3785.656,687.862,VDD075NNE_00321
CD350,-3785.656,504.046,VDD075NNE_00322
CD360,-3785.656,320.23,VDD075NNE_00323
CD367,-3785.656,136.414,VDD075NNE_00324
CD374,-3785.656,-47.402,VDD075NNE_00325
CD381,-3785.656,-231.218,VDD075NNE_00326
CD389,-3785.656,-415.034,VDD075NNE_00327
CD396,-3785.656,-598.85,VDD075NNE_00328
CD404,-3785.656,-782.666,VDD075NNE_00329
CD411,-3785.656,-966.482,VDD075NNE_00330
CD418,-3785.656,-1150.298,VDD075NNE_00331
CD425,-3785.656,-1334.114,VDD075NNE_00332
CD43,-3785.656,6937.606,VDD075NNE_00287
CD433,-3785.656,-1517.93,VDD075NNE_00333
CD440,-3785.656,-1701.746,VDD075NNE_00334
CD448,-3785.656,-1885.562,VDD075NNE_00335
CD455,-3785.656,-2069.378,VDD075NNE_00336
CD52,-3785.656,6753.79,VDD075NNE_00288
CD60,-3785.656,6569.974,VDD075NNE_00289
CD69,-3785.656,6386.158,VDD075NNE_00290
CD78,-3785.656,6202.342,VDD075NNE_00291
CD87,-3785.656,6018.526,VDD075NNE_00292
CD9,-3785.656,7672.87,VDD075NNE_00283
CD96,-3785.656,5834.71,VDD075NNE_00293
CK105,-3601.84,5650.894,VDD075NNE_00349
CK114,-3601.84,5467.078,VDD075NNE_00350
CK122,-3601.84,5283.262,VDD075NNE_00351
CK131,-3601.84,5099.446,VDD075NNE_00352
CK140,-3601.84,4915.63,VDD075NNE_00353
CK149,-3601.84,4731.814,VDD075NNE_00354
CK158,-3601.84,4547.998,VDD075NNE_00355
CK16,-3601.84,7489.054,VDD075NNE_00339
CK167,-3601.84,4364.182,VDD075NNE_00356
CK176,-3601.84,4180.366,VDD075NNE_00357
CK184,-3601.84,3996.55,VDD075NNE_00358
CK192,-3601.84,3812.734,VDD075NNE_00359
CK2,-3601.84,7856.686,VDD075NNE_00337
CK200,-3601.84,3628.918,VDD075NNE_00360
CK209,-3601.84,3445.102,VDD075NNE_00361
CK218,-3601.84,3261.286,VDD075NNE_00362
CK227,-3601.84,3077.47,VDD075NNE_00363
CK236,-3601.84,2893.654,VDD075NNE_00364
CK244,-3601.84,2709.838,VDD075NNE_00365
CK25,-3601.84,7305.238,VDD075NNE_00340
CK253,-3601.84,2526.022,VDD075NNE_00366
CK262,-3601.84,2342.206,VDD075NNE_00367
CK271,-3601.84,2158.39,VDD075NNE_00368
CK280,-3601.84,1974.574,VDD075NNE_00369
CK289,-3601.84,1790.758,VDD075NNE_00370
CK297,-3601.84,1606.942,VDD075NNE_00371
CK306,-3601.84,1423.126,VDD075NNE_00372
CK314,-3601.84,1239.31,VDD075NNE_00373
CK324,-3601.84,1055.494,VDD075NNE_00374
CK332,-3601.84,871.678,VDD075NNE_00375
CK34,-3601.84,7121.422,VDD075NNE_00341
CK342,-3601.84,687.862,VDD075NNE_00376
CK350,-3601.84,504.046,VDD075NNE_00377
CK360,-3601.84,320.23,VDD075NNE_00378
CK367,-3601.84,136.414,VDD075NNE_00379
CK374,-3601.84,-47.402,VDD075NNE_00380
CK381,-3601.84,-231.218,VDD075NNE_00381
CK389,-3601.84,-415.034,VDD075NNE_00382
CK396,-3601.84,-598.85,VDD075NNE_00383
CK404,-3601.84,-782.666,VDD075NNE_00384
CK411,-3601.84,-966.482,VDD075NNE_00385
CK418,-3601.84,-1150.298,VDD075NNE_00386
CK425,-3601.84,-1334.114,VDD075NNE_00387
CK43,-3601.84,6937.606,VDD075NNE_00342
CK433,-3601.84,-1517.93,VDD075NNE_00388
CK440,-3601.84,-1701.746,VDD075NNE_00389
CK448,-3601.84,-1885.562,VDD075NNE_00390
CK455,-3601.84,-2069.378,VDD075NNE_00391
CK52,-3601.84,6753.79,VDD075NNE_00343
CK60,-3601.84,6569.974,VDD075NNE_00344
CK69,-3601.84,6386.158,VDD075NNE_00345
CK78,-3601.84,6202.342,VDD075NNE_00346
CK87,-3601.84,6018.526,VDD075NNE_00347
CK9,-3601.84,7672.87,VDD075NNE_00338
CK96,-3601.84,5834.71,VDD075NNE_00348
CT105,-3418.024,5650.894,VDD075NNE_00404
CT114,-3418.024,5467.078,VDD075NNE_00405
CT122,-3418.024,5283.262,VDD075NNE_00406
CT131,-3418.024,5099.446,VDD075NNE_00407
CT140,-3418.024,4915.63,VDD075NNE_00408
CT149,-3418.024,4731.814,VDD075NNE_00409
CT158,-3418.024,4547.998,VDD075NNE_00410
CT16,-3418.024,7489.054,VDD075NNE_00394
CT167,-3418.024,4364.182,VDD075NNE_00411
CT176,-3418.024,4180.366,VDD075NNE_00412
CT184,-3418.024,3996.55,VDD075NNE_00413
CT192,-3418.024,3812.734,VDD075NNE_00414
CT2,-3418.024,7856.686,VDD075NNE_00392
CT200,-3418.024,3628.918,VDD075NNE_00415
CT209,-3418.024,3445.102,VDD075NNE_00416
CT218,-3418.024,3261.286,VDD075NNE_00417
CT227,-3418.024,3077.47,VDD075NNE_00418
CT236,-3418.024,2893.654,VDD075NNE_00419
CT244,-3418.024,2709.838,VDD075NNE_00420
CT25,-3418.024,7305.238,VDD075NNE_00395
CT253,-3418.024,2526.022,VDD075NNE_00421
CT262,-3418.024,2342.206,VDD075NNE_00422
CT271,-3418.024,2158.39,VDD075NNE_00423
CT280,-3418.024,1974.574,VDD075NNE_00424
CT289,-3418.024,1790.758,VDD075NNE_00425
CT297,-3418.024,1606.942,VDD075NNE_00426
CT306,-3418.024,1423.126,VDD075NNE_00427
CT314,-3418.024,1239.31,VDD075NNE_00428
CT324,-3418.024,1055.494,VDD075NNE_00429
CT332,-3418.024,871.678,VDD075NNE_00430
CT34,-3418.024,7121.422,VDD075NNE_00396
CT342,-3418.024,687.862,VDD075NNE_00431
CT350,-3418.024,504.046,VDD075NNE_00432
CT360,-3418.024,320.23,VDD075NNE_00433
CT367,-3418.024,136.414,VDD075NNE_00434
CT374,-3418.024,-47.402,VDD075NNE_00435
CT381,-3418.024,-231.218,VDD075NNE_00436
CT389,-3418.024,-415.034,VDD075NNE_00437
CT396,-3418.024,-598.85,VDD075NNE_00438
CT404,-3418.024,-782.666,VDD075NNE_00439
CT411,-3418.024,-966.482,VDD075NNE_00440
CT418,-3418.024,-1150.298,VDD075NNE_00441
CT425,-3418.024,-1334.114,VDD075NNE_00442
CT43,-3418.024,6937.606,VDD075NNE_00397
CT433,-3418.024,-1517.93,VDD075NNE_00443
CT440,-3418.024,-1701.746,VDD075NNE_00444
CT448,-3418.024,-1885.562,VDD075NNE_00445
CT455,-3418.024,-2069.378,VDD075NNE_00446
CT52,-3418.024,6753.79,VDD075NNE_00398
CT60,-3418.024,6569.974,VDD075NNE_00399
CT69,-3418.024,6386.158,VDD075NNE_00400
CT78,-3418.024,6202.342,VDD075NNE_00401
CT87,-3418.024,6018.526,VDD075NNE_00402
CT9,-3418.024,7672.87,VDD075NNE_00393
CT96,-3418.024,5834.71,VDD075NNE_00403
DB105,-3234.208,5650.894,VDD075NNE_00459
DB114,-3234.208,5467.078,VDD075NNE_00460
DB122,-3234.208,5283.262,VDD075NNE_00461
DB131,-3234.208,5099.446,VDD075NNE_00462
DB140,-3234.208,4915.63,VDD075NNE_00463
DB149,-3234.208,4731.814,VDD075NNE_00464
DB158,-3234.208,4547.998,VDD075NNE_00465
DB16,-3234.208,7489.054,VDD075NNE_00449
DB167,-3234.208,4364.182,VDD075NNE_00466
DB176,-3234.208,4180.366,VDD075NNE_00467
DB184,-3234.208,3996.55,VDD075NNE_00468
DB192,-3234.208,3812.734,VDD075NNE_00469
DB2,-3234.208,7856.686,VDD075NNE_00447
DB200,-3234.208,3628.918,VDD075NNE_00470
DB209,-3234.208,3445.102,VDD075NNE_00471
DB218,-3234.208,3261.286,VDD075NNE_00472
DB227,-3234.208,3077.47,VDD075NNE_00473
DB236,-3234.208,2893.654,VDD075NNE_00474
DB244,-3234.208,2709.838,VDD075NNE_00475
DB25,-3234.208,7305.238,VDD075NNE_00450
DB253,-3234.208,2526.022,VDD075NNE_00476
DB262,-3234.208,2342.206,VDD075NNE_00477
DB271,-3234.208,2158.39,VDD075NNE_00478
DB280,-3234.208,1974.574,VDD075NNE_00479
DB289,-3234.208,1790.758,VDD075NNE_00480
DB297,-3234.208,1606.942,VDD075NNE_00481
DB306,-3234.208,1423.126,VDD075NNE_00482
DB314,-3234.208,1239.31,VDD075NNE_00483
DB324,-3234.208,1055.494,VDD075NNE_00484
DB332,-3234.208,871.678,VDD075NNE_00485
DB34,-3234.208,7121.422,VDD075NNE_00451
DB342,-3234.208,687.862,VDD075NNE_00486
DB350,-3234.208,504.046,VDD075NNE_00487
DB360,-3234.208,320.23,VDD075NNE_00488
DB367,-3234.208,136.414,VDD075NNE_00489
DB374,-3234.208,-47.402,VDD075NNE_00490
DB381,-3234.208,-231.218,VDD075NNE_00491
DB389,-3234.208,-415.034,VDD075NNE_00492
DB396,-3234.208,-598.85,VDD075NNE_00493
DB404,-3234.208,-782.666,VDD075NNE_00494
DB411,-3234.208,-966.482,VDD075NNE_00495
DB418,-3234.208,-1150.298,VDD075NNE_00496
